"Gene"	"GC_content"	"Mean_transcript_length"
"53606"	"Vmn1r132"	42.51	894
"53607"	"Vmn1r135"	42.53	924
"53608"	"Vmn1r137"	43.07	924
"53609"	"Vmn1r138"	42.78	921
"53610"	"Vmn1r139"	41.46	823.5
"53611"	"Vmn1r14"	38.36	5942
"53612"	"Vmn1r142"	42.27	918
"53613"	"Vmn1r143"	42.86	924
"53614"	"Vmn1r148"	42.75	924
"53615"	"Vmn1r149"	43.61	924
"53616"	"Vmn1r15"	34.93	2021
"53617"	"Vmn1r151"	42.27	918
"53618"	"Vmn1r152"	42.86	924
"53619"	"Vmn1r155"	42.97	924
"53620"	"Vmn1r157"	42.17	894
"53621"	"Vmn1r158"	43.61	924
"53622"	"Vmn1r159"	41.94	918
"53623"	"Vmn1r16"	35.16	3405.66666666667
"53624"	"Vmn1r160"	42.53	924
"53625"	"Vmn1r163"	42.53	924
"53626"	"Vmn1r165"	43.07	924
"53627"	"Vmn1r166"	42.78	921
"53628"	"Vmn1r167"	37.07	1812.5
"53629"	"Vmn1r168"	39.04	4488
"53630"	"Vmn1r169"	38.09	2211.4
"53631"	"Vmn1r17"	34.53	1910
"53632"	"Vmn1r170"	43.28	915
"53633"	"Vmn1r171"	36.69	2645.53846153846
"53634"	"Vmn1r172"	38.72	9059
"53635"	"Vmn1r173"	38.77	6530.33333333333
"53636"	"Vmn1r174"	38.93	5000
"53637"	"Vmn1r175"	37.64	1896.5
"53638"	"Vmn1r176"	37.08	2476.28571428571
"53639"	"Vmn1r177"	40.97	930
"53640"	"Vmn1r178"	37.16	2247.8
"53641"	"Vmn1r179"	37.86	4053.5
"53642"	"Vmn1r18"	36.95	7701
"53643"	"Vmn1r180"	38	5060
"53644"	"Vmn1r181"	39.07	4111
"53645"	"Vmn1r183"	38.85	5221
"53646"	"Vmn1r184"	35.97	5543.71428571429
"53647"	"Vmn1r185"	35.63	5412.61538461538
"53648"	"Vmn1r188"	40.73	5924.66666666667
"53649"	"Vmn1r189"	40.08	2537.66666666667
"53650"	"Vmn1r19"	34.55	2255
"53651"	"Vmn1r190-ps"	42.52	903
"53652"	"Vmn1r191"	39.53	4616
"53653"	"Vmn1r192"	39.05	2885
"53654"	"Vmn1r193"	41.38	5220.5
"53655"	"Vmn1r194"	41.75	891
"53656"	"Vmn1r195"	39.12	2072
"53657"	"Vmn1r196"	38.57	4731
"53658"	"Vmn1r197"	39.2	3793.66666666667
"53659"	"Vmn1r198"	41.79	4836.75
"53660"	"Vmn1r199"	39.57	4469.25
"53661"	"Vmn1r2"	34.29	1023.5
"53662"	"Vmn1r20"	36.36	2310.5
"53663"	"Vmn1r200"	39.21	4729.8
"53664"	"Vmn1r201"	41.1	3471.33333333333
"53665"	"Vmn1r202"	38.88	3175
"53666"	"Vmn1r203"	40.87	5792
"53667"	"Vmn1r204"	38.64	1922.5
"53668"	"Vmn1r205"	39.78	1101
"53669"	"Vmn1r206"	37.86	2552.5
"53670"	"Vmn1r207"	38.16	3218.66666666667
"53671"	"Vmn1r208"	40.93	2041.5
"53672"	"Vmn1r209"	38.07	4650
"53673"	"Vmn1r21"	33.63	1707
"53674"	"Vmn1r210"	39.46	2512.33333333333
"53675"	"Vmn1r211"	37.98	3216
"53676"	"Vmn1r212"	40.98	1164
"53677"	"Vmn1r213"	39.17	3503
"53678"	"Vmn1r214"	38.94	3008.33333333333
"53679"	"Vmn1r215"	40.18	1919
"53680"	"Vmn1r216"	38.2	6889.5
"53681"	"Vmn1r217"	38.55	6850.66666666667
"53682"	"Vmn1r218"	41.05	8217.83333333333
"53683"	"Vmn1r219"	39.49	5299.6
"53684"	"Vmn1r22"	35.96	2687.33333333333
"53685"	"Vmn1r220"	39.79	6159.66666666667
"53686"	"Vmn1r221"	39.76	3446
"53687"	"Vmn1r222"	39.34	2069.33333333333
"53688"	"Vmn1r223"	41.21	4224
"53689"	"Vmn1r224"	34.5	5763.66666666667
"53690"	"Vmn1r225"	32.76	2888
"53691"	"Vmn1r226"	36.5	5202.42857142857
"53692"	"Vmn1r227"	34.92	4496
"53693"	"Vmn1r228"	35.91	3289.8
"53694"	"Vmn1r229"	39.24	8271.8
"53695"	"Vmn1r23"	37.11	997
"53696"	"Vmn1r230"	36.1	6265
"53697"	"Vmn1r231"	35.78	1840
"53698"	"Vmn1r232"	35.7	1574
"53699"	"Vmn1r233"	36.19	4744
"53700"	"Vmn1r234"	39.25	5180.66666666667
"53701"	"Vmn1r235"	37.52	3095.14285714286
"53702"	"Vmn1r236"	36.17	5622
"53703"	"Vmn1r237"	37.6	1891
"53704"	"Vmn1r238"	38.87	921
"53705"	"Vmn1r239-ps"	42.37	948
"53706"	"Vmn1r24"	36.07	1396
"53707"	"Vmn1r240"	43.18	924
"53708"	"Vmn1r241"	42.86	924
"53709"	"Vmn1r242"	42.89	921
"53710"	"Vmn1r243"	42.75	924
"53711"	"Vmn1r244"	42.05	918
"53712"	"Vmn1r245"	43.29	924
"53713"	"Vmn1r246"	42.67	921
"53714"	"Vmn1r247"	41.27	945
"53715"	"Vmn1r248"	42.27	918
"53716"	"Vmn1r249"	43.29	924
"53717"	"Vmn1r25"	36.07	1005
"53718"	"Vmn1r250"	41.61	966
"53719"	"Vmn1r251"	42.86	924
"53720"	"Vmn1r252"	42.89	921
"53721"	"Vmn1r253"	42.75	924
"53722"	"Vmn1r254"	42.05	918
"53723"	"Vmn1r255"	43.29	924
"53724"	"Vmn1r256"	42.67	921
"53725"	"Vmn1r257"	42.56	921
"53726"	"Vmn1r258"	41.35	960
"53727"	"Vmn1r259"	42.27	918
"53728"	"Vmn1r26"	36.67	3644
"53729"	"Vmn1r260"	43.29	924
"53730"	"Vmn1r27"	35.32	2332
"53731"	"Vmn1r28"	34.87	7559.33333333333
"53732"	"Vmn1r29"	34.6	3917.2
"53733"	"Vmn1r3"	38.77	1011
"53734"	"Vmn1r30"	36.65	1708.2
"53735"	"Vmn1r31"	33.99	1800.4
"53736"	"Vmn1r32"	35.2	2747
"53737"	"Vmn1r33"	35.44	1725
"53738"	"Vmn1r34"	35.45	2720.57142857143
"53739"	"Vmn1r35"	35.38	1821.4
"53740"	"Vmn1r36"	35.33	1517.25
"53741"	"Vmn1r37"	35.32	1447
"53742"	"Vmn1r38"	36.82	2619
"53743"	"Vmn1r39"	35.28	2081
"53744"	"Vmn1r4"	38.28	1752.25
"53745"	"Vmn1r40"	42.09	2407
"53746"	"Vmn1r41"	41.56	1110
"53747"	"Vmn1r42"	41.02	3093.66666666667
"53748"	"Vmn1r43"	42.12	9841.8
"53749"	"Vmn1r44"	41.29	1782.30769230769
"53750"	"Vmn1r45"	39.17	3064
"53751"	"Vmn1r46"	40.13	9370.8
"53752"	"Vmn1r47"	38.29	5293.75
"53753"	"Vmn1r48"	44.33	909
"53754"	"Vmn1r49"	40.25	2855
"53755"	"Vmn1r5"	36.75	2545.66666666667
"53756"	"Vmn1r50"	40.46	1744
"53757"	"Vmn1r51"	38.8	5160.69230769231
"53758"	"Vmn1r52"	38.58	2613
"53759"	"Vmn1r53"	41.53	1122
"53760"	"Vmn1r54"	40.35	2091
"53761"	"Vmn1r55"	39.38	12433.3333333333
"53762"	"Vmn1r56"	41.48	1832
"53763"	"Vmn1r57"	38.78	2207.25
"53764"	"Vmn1r58"	39.15	9544
"53765"	"Vmn1r59"	38.82	1705
"53766"	"Vmn1r6"	36.09	7122
"53767"	"Vmn1r60"	37.87	3575.66666666667
"53768"	"Vmn1r61"	39.02	5430.25
"53769"	"Vmn1r62"	38.51	1837
"53770"	"Vmn1r63"	38.54	2172
"53771"	"Vmn1r64"	43.2	963
"53772"	"Vmn1r65"	41.12	2914.5
"53773"	"Vmn1r66"	35.59	2790.2
"53774"	"Vmn1r67"	35.88	2383
"53775"	"Vmn1r68"	36.74	4260.8
"53776"	"Vmn1r69"	35.78	2551
"53777"	"Vmn1r7"	37.82	1219
"53778"	"Vmn1r70"	39.39	3487.25
"53779"	"Vmn1r71"	36.29	5123.2
"53780"	"Vmn1r72"	37.2	4567
"53781"	"Vmn1r73"	37.53	3533.5
"53782"	"Vmn1r74"	35.83	3761.5
"53783"	"Vmn1r75"	35.21	4827.14285714286
"53784"	"Vmn1r76"	35.46	5769.66666666667
"53785"	"Vmn1r77"	37.22	6393.75
"53786"	"Vmn1r78"	34.91	5657.66666666667
"53787"	"Vmn1r79"	36.25	4046
"53788"	"Vmn1r8"	34.59	1491.66666666667
"53789"	"Vmn1r80"	35.32	8541.11111111111
"53790"	"Vmn1r81"	37.21	11087.4
"53791"	"Vmn1r82"	37.48	3117.66666666667
"53792"	"Vmn1r83"	36.75	1892
"53793"	"Vmn1r84"	37.98	3179.83333333333
"53794"	"Vmn1r85"	42.21	4746
"53795"	"Vmn1r86"	39.29	4815.25
"53796"	"Vmn1r87"	41.88	2508.75
"53797"	"Vmn1r88"	42.78	6316.66666666667
"53798"	"Vmn1r89"	35.72	2387.5
"53799"	"Vmn1r9"	35.46	4134
"53800"	"Vmn1r90"	38.89	6476.55555555556
"53801"	"Vmn1r91"	37.03	3422
"53802"	"Vmn1r93"	41.61	966
"53803"	"Vmn1r94"	42.16	918
"53804"	"Vmn1r95"	42.97	924
"53805"	"Vmn2r-ps10"	38.05	898
"53806"	"Vmn2r-ps100"	34.37	902
"53807"	"Vmn2r-ps102"	35.49	1131.33333333333
"53808"	"Vmn2r-ps103"	35.45	2349
"53809"	"Vmn2r-ps104"	39.45	2350
"53810"	"Vmn2r-ps105"	34.45	1329
"53811"	"Vmn2r-ps106"	34.39	1621
"53812"	"Vmn2r-ps108"	35.44	2241
"53813"	"Vmn2r-ps109"	36.28	1115
"53814"	"Vmn2r-ps11"	40.01	2730
"53815"	"Vmn2r-ps110"	36.2	709.5
"53816"	"Vmn2r-ps111"	37.7166666666667	471.333333333333
"53817"	"Vmn2r-ps114"	38.83	773
"53818"	"Vmn2r-ps115"	35.42	1976
"53819"	"Vmn2r-ps116"	42.4	206
"53820"	"Vmn2r-ps117"	33.73	5501
"53821"	"Vmn2r-ps118"	38.1	908
"53822"	"Vmn2r-ps119"	35.5	2573
"53823"	"Vmn2r-ps12"	39.02	623
"53824"	"Vmn2r-ps120"	34.06	2409
"53825"	"Vmn2r-ps121"	39.38	899
"53826"	"Vmn2r-ps122"	42.49	906
"53827"	"Vmn2r-ps123"	36.25	2410
"53828"	"Vmn2r-ps124"	38.32	903
"53829"	"Vmn2r-ps125"	42	931
"53830"	"Vmn2r-ps126"	33.25	1310
"53831"	"Vmn2r-ps127"	31.33	1029
"53832"	"Vmn2r-ps128"	35.91	2570
"53833"	"Vmn2r-ps129"	35.85	2568
"53834"	"Vmn2r-ps13"	45.77	1005
"53835"	"Vmn2r-ps130"	35.8	7708
"53836"	"Vmn2r-ps131"	36.64	1046
"53837"	"Vmn2r-ps132"	41.47	651
"53838"	"Vmn2r-ps133"	38.38	2569
"53839"	"Vmn2r-ps134"	39.75	1046
"53840"	"Vmn2r-ps139"	40.19	2057
"53841"	"Vmn2r-ps149"	38.61	777
"53842"	"Vmn2r-ps15"	43.77	377
"53843"	"Vmn2r-ps159"	34.91	2770.66666666667
"53844"	"Vmn2r-ps16"	43.5	377
"53845"	"Vmn2r-ps17"	43.47	375
"53846"	"Vmn2r-ps18"	42.89	380
"53847"	"Vmn2r-ps19"	43.12	269
"53848"	"Vmn2r-ps2"	44.44	765
"53849"	"Vmn2r-ps20"	43.72	382
"53850"	"Vmn2r-ps21"	39.99	2947
"53851"	"Vmn2r-ps23"	43.08	571
"53852"	"Vmn2r-ps24"	44.87	858
"53853"	"Vmn2r-ps25"	40.33	2321
"53854"	"Vmn2r-ps26"	39.88	2111
"53855"	"Vmn2r-ps3"	39.19	1101
"53856"	"Vmn2r-ps31"	38.86	870
"53857"	"Vmn2r-ps32"	41.08	757
"53858"	"Vmn2r-ps33"	42.59	904
"53859"	"Vmn2r-ps34"	38.95	1688.66666666667
"53860"	"Vmn2r-ps35"	43.56	831
"53861"	"Vmn2r-ps36"	35.99	2562
"53862"	"Vmn2r-ps37"	39.51	1044
"53863"	"Vmn2r-ps38"	33.48	2573
"53864"	"Vmn2r-ps4"	36.03	1015
"53865"	"Vmn2r-ps40"	34.5	2558
"53866"	"Vmn2r-ps41"	39.31	980
"53867"	"Vmn2r-ps42"	35.61	3463
"53868"	"Vmn2r-ps43"	35.01	2473
"53869"	"Vmn2r-ps44"	36.06	2412
"53870"	"Vmn2r-ps45"	35.65	2435
"53871"	"Vmn2r-ps46"	35.83	2556
"53872"	"Vmn2r-ps47"	33.41	2557
"53873"	"Vmn2r-ps49"	38.49	3551
"53874"	"Vmn2r-ps5"	37.43	2004
"53875"	"Vmn2r-ps51"	35.07	2461
"53876"	"Vmn2r-ps52"	44.12	612
"53877"	"Vmn2r-ps53"	40.11	2353
"53878"	"Vmn2r-ps54"	39.28	1715.6
"53879"	"Vmn2r-ps55"	42.5	240
"53880"	"Vmn2r-ps56"	38.35	2596
"53881"	"Vmn2r-ps57"	36.49	2598
"53882"	"Vmn2r-ps58"	44.63	242
"53883"	"Vmn2r-ps59"	37.8	246
"53884"	"Vmn2r-ps6"	40.36	1101
"53885"	"Vmn2r-ps60"	45.6	897
"53886"	"Vmn2r-ps61"	43.42	889
"53887"	"Vmn2r-ps62"	40.29	578
"53888"	"Vmn2r-ps64"	38.43	523
"53889"	"Vmn2r-ps65"	42.27	220
"53890"	"Vmn2r-ps66"	36.42	1256
"53891"	"Vmn2r-ps67"	39.48	385
"53892"	"Vmn2r-ps68"	42.51	861
"53893"	"Vmn2r-ps69"	37.15	2565
"53894"	"Vmn2r-ps7"	40.92	1098
"53895"	"Vmn2r-ps70"	39.4	302
"53896"	"Vmn2r-ps72"	40.13	907
"53897"	"Vmn2r-ps73"	34.93	2111
"53898"	"Vmn2r-ps75"	43.5	219
"53899"	"Vmn2r-ps76"	38.43	739
"53900"	"Vmn2r-ps77"	39.17	337
"53901"	"Vmn2r-ps78"	39.61	308
"53902"	"Vmn2r-ps79"	37.14	377
"53903"	"Vmn2r-ps8"	38.14	898
"53904"	"Vmn2r-ps80"	34.08	933
"53905"	"Vmn2r-ps81"	43.52	857
"53906"	"Vmn2r-ps82"	30.93	2052
"53907"	"Vmn2r-ps83"	35.47	2368
"53908"	"Vmn2r-ps84"	37.68	897
"53909"	"Vmn2r-ps85"	37.77	940
"53910"	"Vmn2r-ps86"	41.22	871
"53911"	"Vmn2r-ps87"	36.64	2657.33333333333
"53912"	"Vmn2r-ps88"	47.07	871
"53913"	"Vmn2r-ps89"	45.09	1010
"53914"	"Vmn2r-ps9"	40.23	1099
"53915"	"Vmn2r-ps91"	46.68	784
"53916"	"Vmn2r-ps92"	43.81	388
"53917"	"Vmn2r-ps94"	39.29	2373
"53918"	"Vmn2r-ps95"	37.03	2316
"53919"	"Vmn2r-ps96"	36.19	2545
"53920"	"Vmn2r-ps97"	36.14	1630
"53921"	"Vmn2r-ps98"	35.4	2317
"53922"	"Vmn2r-ps99"	36.2	1770.5
"53923"	"Vmn2r1"	38.35	6860
"53924"	"Vmn2r10"	35.65	8066.5
"53925"	"Vmn2r100"	35.15	5674.5
"53926"	"Vmn2r101"	36.01	4543.5
"53927"	"Vmn2r102"	35.24	17430
"53928"	"Vmn2r103"	36.23	2571
"53929"	"Vmn2r104"	34.09	6169
"53930"	"Vmn2r105"	34.71	7206.375
"53931"	"Vmn2r106"	33.37	3264
"53932"	"Vmn2r107"	36.48	10114
"53933"	"Vmn2r108"	34.25	8459.375
"53934"	"Vmn2r109"	34.44	3125
"53935"	"Vmn2r11"	37.91	5268.66666666667
"53936"	"Vmn2r110"	34.13	8925.5
"53937"	"Vmn2r111"	37.72	6365.8
"53938"	"Vmn2r112"	36.89	5712.25
"53939"	"Vmn2r113"	36.52	11622
"53940"	"Vmn2r114"	38.48	10718
"53941"	"Vmn2r115"	36.11	8150
"53942"	"Vmn2r116"	37.18	5551.875
"53943"	"Vmn2r117"	38.48	7406
"53944"	"Vmn2r118"	37.86	4949.5
"53945"	"Vmn2r12"	36.05	4607
"53946"	"Vmn2r120"	38.38	5546
"53947"	"Vmn2r121"	35.54	5439.66666666667
"53948"	"Vmn2r122"	34.8	2572.4
"53949"	"Vmn2r124"	34.94	9649.25
"53950"	"Vmn2r125"	35.58	2717
"53951"	"Vmn2r126"	37.99	2592
"53952"	"Vmn2r13"	39.35	5716
"53953"	"Vmn2r14"	34.42	6153
"53954"	"Vmn2r15"	34.78	3352.5
"53955"	"Vmn2r16"	38.31	8608.5
"53956"	"Vmn2r17"	38.44	7352.71428571429
"53957"	"Vmn2r18"	38.3	3442.4
"53958"	"Vmn2r19"	38.27	2565
"53959"	"Vmn2r2"	37.66	3875
"53960"	"Vmn2r20"	37.54	14959
"53961"	"Vmn2r21"	38.13	2562
"53962"	"Vmn2r22"	38.1	4304.5
"53963"	"Vmn2r23"	38.2	8701.6
"53964"	"Vmn2r24"	38.38	10978.6666666667
"53965"	"Vmn2r25"	37.76	5726
"53966"	"Vmn2r26"	38.5	7041.66666666667
"53967"	"Vmn2r27"	38.84	3209.5
"53968"	"Vmn2r28"	34.24	5429
"53969"	"Vmn2r29"	34.62	2091.33333333333
"53970"	"Vmn2r3"	36.98	6425.66666666667
"53971"	"Vmn2r30"	36.54	5989.66666666667
"53972"	"Vmn2r31"	35.42	8396
"53973"	"Vmn2r32"	35.79	4477
"53974"	"Vmn2r33"	34.64	2586
"53975"	"Vmn2r34"	36.11	3699
"53976"	"Vmn2r35"	39.86	2586
"53977"	"Vmn2r36"	36.41	3291
"53978"	"Vmn2r37"	35.77	3081
"53979"	"Vmn2r38"	38.03	3723
"53980"	"Vmn2r39"	34.64	3646
"53981"	"Vmn2r4"	37.57	7259
"53982"	"Vmn2r40"	35.98	3554
"53983"	"Vmn2r41"	35.94	3617
"53984"	"Vmn2r42"	35.77	3829.2
"53985"	"Vmn2r43"	34.3	2849
"53986"	"Vmn2r44"	34.83	5048.5
"53987"	"Vmn2r45"	36.18	4581
"53988"	"Vmn2r46"	37.93	2490
"53989"	"Vmn2r47"	36.07	2559
"53990"	"Vmn2r48"	36.39	2568
"53991"	"Vmn2r49"	35.4	2677
"53992"	"Vmn2r5"	37.93	3769.5
"53993"	"Vmn2r50"	34.66	4079
"53994"	"Vmn2r51"	35.75	2526
"53995"	"Vmn2r52"	34.26	8094
"53996"	"Vmn2r53"	40.73	15317.3333333333
"53997"	"Vmn2r54"	41.12	3339.5
"53998"	"Vmn2r55"	41.82	2136.75
"53999"	"Vmn2r56"	41.22	6787.2
"54000"	"Vmn2r57"	38.43	6454.33333333333
"54001"	"Vmn2r58"	38.59	3657.28571428571
"54002"	"Vmn2r59"	37.2	7470.25
"54003"	"Vmn2r6"	37.76	6004.5
"54004"	"Vmn2r60"	38.69	6407.66666666667
"54005"	"Vmn2r61"	37.44	2598
"54006"	"Vmn2r62"	37.94	2992
"54007"	"Vmn2r63"	39.41	8965.25
"54008"	"Vmn2r65"	36.91	7836.5
"54009"	"Vmn2r66"	35.1	12046.2
"54010"	"Vmn2r67"	34.88	11826.6
"54011"	"Vmn2r68"	33.44	3589.33333333333
"54012"	"Vmn2r69"	34.48	14969.25
"54013"	"Vmn2r7"	39.64	5808.75
"54014"	"Vmn2r70"	33.6	12915.5
"54015"	"Vmn2r71"	34.88	1802
"54016"	"Vmn2r72"	34.03	4603.66666666667
"54017"	"Vmn2r73"	34	9629.5
"54018"	"Vmn2r74"	32.94	9990.5
"54019"	"Vmn2r75"	36.05	5372
"54020"	"Vmn2r76"	36.47	8065.22222222222
"54021"	"Vmn2r77"	35.63	4887
"54022"	"Vmn2r78"	37.04	4503
"54023"	"Vmn2r79"	37.79	8547.16666666667
"54024"	"Vmn2r8"	36.7	8465.66666666667
"54025"	"Vmn2r80"	35.9	2718
"54026"	"Vmn2r81"	37.15	3361
"54027"	"Vmn2r82"	35.91	3712.625
"54028"	"Vmn2r83"	36.13	3882.6
"54029"	"Vmn2r84"	34.44	10705.75
"54030"	"Vmn2r85"	35.59	6841
"54031"	"Vmn2r86"	36.7	7340
"54032"	"Vmn2r87"	39.25	3333
"54033"	"Vmn2r88"	35.79	4229.9
"54034"	"Vmn2r89"	35.3	6398.8
"54035"	"Vmn2r9"	36.78	9069
"54036"	"Vmn2r90"	38.84	3176.75
"54037"	"Vmn2r91"	38.23	2737
"54038"	"Vmn2r92"	37.09	6334
"54039"	"Vmn2r93"	36.12	6982
"54040"	"Vmn2r94"	35.59	5974.25
"54041"	"Vmn2r95"	35.6	11049.3333333333
"54042"	"Vmn2r96"	36.09	5245.25
"54043"	"Vmn2r97"	37.17	6610.66666666667
"54044"	"Vmn2r98"	33.51	3707
"54045"	"Vmn2r99"	36.03	9328.5
"54046"	"Vmo1"	52.95	672
"54047"	"Vmp1"	40.46	851.5
"54048"	"Vnn1"	42.2	1566.5
"54049"	"Vnn3"	41.54	1811
"54050"	"Vopp1"	41.32	1998.33333333333
"54051"	"Vpreb1"	48.1	590
"54052"	"Vpreb2"	55.79	759
"54053"	"Vpreb3"	47.86	677
"54054"	"Vps11"	47.87	2192.66666666667
"54055"	"Vps13a"	37.07	3303
"54056"	"Vps13b"	39.18	4166.71428571429
"54057"	"Vps13c"	41.22	4510
"54058"	"Vps13d"	44.38	6011.7
"54059"	"Vps16"	46.08	1031.33333333333
"54060"	"Vps18"	51.81	3720.66666666667
"54061"	"Vps25"	48.33	830.285714285714
"54062"	"Vps26a"	41.3	2013.25
"54063"	"Vps26b"	45.89	3114.5
"54064"	"Vps26c"	46.02	971.833333333333
"54065"	"Vps28"	54.88	1353.4
"54066"	"Vps29"	42.43	1202.77777777778
"54067"	"Vps33a"	44.7	1484.75
"54068"	"Vps33b"	46.36	1526.71428571429
"54069"	"Vps35"	38.31	1941
"54070"	"Vps35l"	48.14	1810.1875
"54071"	"Vps36"	43.42	2051
"54072"	"Vps37a"	39.16	2497.14285714286
"54073"	"Vps37b"	51.28	1268
"54074"	"Vps37c"	49.83	2157
"54075"	"Vps37d"	56.64	1415
"54076"	"Vps39"	46.23	2200.7
"54077"	"Vps41"	40.9	1578.6
"54078"	"Vps45"	42.68	1635.66666666667
"54079"	"Vps4a"	48.38	1128.33333333333
"54080"	"Vps4b"	39.62	1972.16666666667
"54081"	"Vps50"	39.55	2509.33333333333
"54082"	"Vps51"	52.11	902.545454545455
"54083"	"Vps52"	52.28	1248.71428571429
"54084"	"Vps53"	44.47	1273.4375
"54085"	"Vps54"	38.56	2405.85714285714
"54086"	"Vps72"	45.83	1136.4
"54087"	"Vps8"	44.26	2280.375
"54088"	"Vps9d1"	54.85	1781.92307692308
"54089"	"Vrk1"	45.24	1949.5
"54090"	"Vrk2"	39.85	1459.42857142857
"54091"	"Vrk3"	49.01	1276.5
"54092"	"Vrtn"	49.98	2140.6
"54093"	"Vsig1"	39.02	1975
"54094"	"Vsig10"	49.56	2525
"54095"	"Vsig10l"	53.21	1643.4
"54096"	"Vsig2"	48.76	776.666666666667
"54097"	"Vsig4"	39.21	921
"54098"	"Vsig8"	54.41	1660
"54099"	"Vsir"	51.58	1839.28571428571
"54100"	"Vsnl1"	42.11	1801
"54101"	"Vstm2a"	39	1933.2
"54102"	"Vstm2b"	47.4	1308.25
"54103"	"Vstm2l"	53.45	1363
"54104"	"Vstm4"	45.59	2745
"54105"	"Vstm5"	48.02	1991
"54106"	"Vsx1"	46.9	3791
"54107"	"Vsx2"	49.97	3259.5
"54108"	"Vta1"	38.88	887
"54109"	"Vtcn1"	44.17	2622
"54110"	"Vti1a"	44.11	2523.85714285714
"54111"	"Vti1b"	42.35	945.25
"54112"	"Vtn"	53.06	1124.75
"54113"	"Vwa1"	55.57	3623
"54114"	"Vwa2"	49.84	4049
"54115"	"Vwa3a"	46.48	2555.125
"54116"	"Vwa3b"	44.99	1796.08333333333
"54117"	"Vwa5a"	38.51	1475.57142857143
"54118"	"Vwa5b1"	49.47	2335.4
"54119"	"Vwa5b2"	51.98	1657.15384615385
"54120"	"Vwa7"	54.65	4141.5
"54121"	"Vwa8"	42.57	4005.4
"54122"	"Vwc2"	40.32	2207.5
"54123"	"Vwc2l"	38.74	3591
"54124"	"Vwce"	49.24	1583.6
"54125"	"Vwde"	36.8	2726.5
"54126"	"Vwf"	48.13	2663.18181818182
"54127"	"Vxn"	45.04	3256
"54128"	"Wac"	36.72	1507.4375
"54129"	"Wap"	52.44	659.333333333333
"54130"	"Wapl"	37.99	2853
"54131"	"Wars"	48.88	1791.85714285714
"54132"	"Wars2"	42.31	2155.2
"54133"	"Was"	48.15	1410.5
"54134"	"Wasf1"	40.08	2664
"54135"	"Wasf2"	45.09	1591.33333333333
"54136"	"Wasf3"	45.49	2864
"54137"	"Washc1"	52.63	1029.625
"54138"	"Washc2"	44.17	1667.76923076923
"54139"	"Washc3"	42.02	959
"54140"	"Washc4"	40.27	3041
"54141"	"Washc5"	45.53	3325.5
"54142"	"Wasl"	38.67	1877.25
"54143"	"Wbp1"	54.81	961.111111111111
"54144"	"Wbp11"	45.75	1148.14285714286
"54145"	"Wbp1l"	49.57	2771.83333333333
"54146"	"Wbp2"	52.3	1081.2
"54147"	"Wbp2nl"	44.9	1413
"54148"	"Wbp4"	42.5	2743
"54149"	"Wbscr25"	47.48	1543
"54150"	"Wdcp"	45.87	2326.33333333333
"54151"	"Wdfy1"	43.98	1217.5
"54152"	"Wdfy2"	43.64	4863
"54153"	"Wdfy3"	45.08	6187.14285714286
"54154"	"Wdfy4"	45.73	5155.75
"54155"	"Wdhd1"	40.54	2513.66666666667
"54156"	"Wdpcp"	39.24	1416.83333333333
"54157"	"Wdr1"	49.74	1372.09090909091
"54158"	"Wdr11"	42.06	2740.11111111111
"54159"	"Wdr12"	40.16	2669.42857142857
"54160"	"Wdr13"	49.15	2141.55555555556
"54161"	"Wdr17"	37.52	1912.53846153846
"54162"	"Wdr18"	54.29	1510
"54163"	"Wdr19"	44.22	3407.625
"54164"	"Wdr20"	45.74	1210.42857142857
"54165"	"Wdr20rt"	42.15	1930.5
"54166"	"Wdr24"	56.78	1817.75
"54167"	"Wdr25"	48.94	1471.71428571429
"54168"	"Wdr26"	41.61	2931.55555555556
"54169"	"Wdr27"	42.66	1873
"54170"	"Wdr3"	42.31	1539.66666666667
"54171"	"Wdr31"	45.82	1168.88888888889
"54172"	"Wdr33"	42.43	2224
"54173"	"Wdr34"	50.23	782
"54174"	"Wdr35"	41.62	2811.42857142857
"54175"	"Wdr36"	38.28	3084
"54176"	"Wdr37"	41.26	1391.47058823529
"54177"	"Wdr38"	52.93	1417.33333333333
"54178"	"Wdr4"	50.66	1417.28571428571
"54179"	"Wdr41"	43.31	2014.5
"54180"	"Wdr43"	42.56	988.636363636364
"54181"	"Wdr44"	36.91	2845.8
"54182"	"Wdr45"	47.69	808.028571428571
"54183"	"Wdr45b"	44.44	1402.4
"54184"	"Wdr46"	53.36	1190.5
"54185"	"Wdr46-ps"	49.53	1712
"54186"	"Wdr47"	40.17	1228.85714285714
"54187"	"Wdr48"	46.37	1951.6
"54188"	"Wdr49"	38.66	1971.75
"54189"	"Wdr5"	48.6	1349.25
"54190"	"Wdr53"	43.43	986.25
"54191"	"Wdr54"	55.32	1805.66666666667
"54192"	"Wdr55"	49.62	909.333333333333
"54193"	"Wdr59"	45.69	4374.75
"54194"	"Wdr5b"	45.38	2739
"54195"	"Wdr6"	56.29	4163
"54196"	"Wdr60"	41.94	1735.75
"54197"	"Wdr61"	44.24	1310
"54198"	"Wdr62"	49.89	2163
"54199"	"Wdr63"	45.76	1515
"54200"	"Wdr64"	41.05	2883.6
"54201"	"Wdr66"	47.57	2408.25
"54202"	"Wdr7"	40.35	3924.83333333333
"54203"	"Wdr70"	42	1477.66666666667
"54204"	"Wdr72"	40.25	3042.8
