"Gene"	"GC_content"	"Mean_transcript_length"
"37156"	"ZBTB8OSP1"	38.15	498
"37157"	"ZBTB8OSP2"	42.46	504
"37158"	"ZBTB9"	53.404	1449.8
"37159"	"ZC2HC1A"	34.77	1359.5
"37160"	"ZC2HC1B"	39.82	940.5
"37161"	"ZC2HC1C"	42.76	2212.4
"37162"	"ZC3H10"	48.59	2005
"37163"	"ZC3H11A"	40.73	3658.73333333333
"37164"	"ZC3H11B"	43.11	3881.5
"37165"	"ZC3H12A"	59.32	1590.75
"37166"	"ZC3H12B"	39.86	4439.5
"37167"	"ZC3H12C"	37.23	7083
"37168"	"ZC3H12D"	50.14	1889
"37169"	"ZC3H13"	34.9	3291
"37170"	"ZC3H14"	40.17	2206.28
"37171"	"ZC3H15"	37.09	818.111111111111
"37172"	"ZC3H18"	51.75	1550
"37173"	"ZC3H3"	59.3433333333333	1803
"37174"	"ZC3H4"	51.96	3078.4
"37175"	"ZC3H6"	36.91	4309.33333333333
"37176"	"ZC3H7A"	42.76	1370.88235294118
"37177"	"ZC3H7B"	54.29	5584
"37178"	"ZC3H8"	38.5	1520.625
"37179"	"ZC3HAV1"	43.41	4155.5
"37180"	"ZC3HAV1L"	46.53	1766
"37181"	"ZC3HC1"	44.46	1308.16666666667
"37182"	"ZC4H2"	39.24	1839.25
"37183"	"ZCCHC10"	42.73	1154.44444444444
"37184"	"ZCCHC12"	51.76	2197
"37185"	"ZCCHC13"	51.23	855
"37186"	"ZCCHC14"	48.41	4860.6
"37187"	"ZCCHC17"	41.86	1454.66666666667
"37188"	"ZCCHC18"	52.61	1585.28571428571
"37189"	"ZCCHC2"	42.37	2348.09090909091
"37190"	"ZCCHC24"	53.44	2918
"37191"	"ZCCHC3"	55.56	2752
"37192"	"ZCCHC4"	38.93	1619
"37193"	"ZCCHC7"	36.62	1488.66666666667
"37194"	"ZCCHC8"	42.68	2400
"37195"	"ZCCHC9"	38.15	1355.66666666667
"37196"	"ZCRB1"	37.3	857
"37197"	"ZCWPW1"	44.82	1457
"37198"	"ZCWPW2"	36.04	1376
"37199"	"ZDBF2"	37.54	6998.2
"37200"	"ZDHHC1"	55.52	1258.33333333333
"37201"	"ZDHHC11"	47.93	1209.27272727273
"37202"	"ZDHHC11B"	51.81	1187.83333333333
"37203"	"ZDHHC12"	61.42	1231.8
"37204"	"ZDHHC13"	37.99	1815.875
"37205"	"ZDHHC14"	45.59	2870.77777777778
"37206"	"ZDHHC15"	38.32	4163
"37207"	"ZDHHC16"	49.78	1282.16666666667
"37208"	"ZDHHC17"	36.11	1046.4375
"37209"	"ZDHHC18"	51.6	1696.2
"37210"	"ZDHHC19"	54.34	1060.83333333333
"37211"	"ZDHHC2"	38	1728
"37212"	"ZDHHC20"	39.65	2085.8
"37213"	"ZDHHC20-IT1"	57.91	440
"37214"	"ZDHHC20P1"	40.07	423
"37215"	"ZDHHC20P2"	41.3866666666667	427.666666666667
"37216"	"ZDHHC20P3"	38.39	336
"37217"	"ZDHHC20P4"	41.31	1007
"37218"	"ZDHHC21"	35.18	4821
"37219"	"ZDHHC22"	54.74	1447
"37220"	"ZDHHC23"	43.72	2741.75
"37221"	"ZDHHC24"	52.32	2187.25
"37222"	"ZDHHC3"	47.26	2347.27272727273
"37223"	"ZDHHC4"	47.01	1181.75
"37224"	"ZDHHC4P1"	44.06	1035
"37225"	"ZDHHC5"	45.38	1722.25
"37226"	"ZDHHC6"	38.61	1536.8
"37227"	"ZDHHC7"	48.57	1319.125
"37228"	"ZDHHC8"	63.57	1977.85714285714
"37229"	"ZDHHC8P1"	62.79	1653
"37230"	"ZDHHC9"	43.4	1797.4
"37231"	"ZEB1"	36.04	2401.12
"37232"	"ZEB1-AS1"	38.57	876.818181818182
"37233"	"ZEB2"	38.58	3371.02173913043
"37234"	"ZEB2-AS1"	43	682.466666666667
"37235"	"ZEB2P1"	41.83	1021.5
"37236"	"ZER1"	51.42	1502.5
"37237"	"ZFAND1"	37.45	933.708333333333
"37238"	"ZFAND2A"	54.85	759.857142857143
"37239"	"ZFAND2B"	50.41	994.952380952381
"37240"	"ZFAND3"	39.2	1348.71428571429
"37241"	"ZFAND4"	37.95	1925.44444444444
"37242"	"ZFAND5"	39.89	2475.5
"37243"	"ZFAND6"	38.17	1035.75
"37244"	"ZFAND6P1"	41.16	605
"37245"	"ZFAS1"	45.68	1263.28571428571
"37246"	"ZFAT"	44.79	2764.29411764706
"37247"	"ZFAT-AS1"	41.66	939
"37248"	"ZFC3H1"	36.14	1910.75
"37249"	"ZFHX2"	52.73	2855.2
"37250"	"ZFHX2-AS1"	52.26	1347.6
"37251"	"ZFHX3"	43.39	5806.88888888889
"37252"	"ZFHX4"	36.38	3160.64285714286
"37253"	"ZFHX4-AS1"	35.7	2066.11111111111
"37254"	"ZFP1"	42.26	1567.55555555556
"37255"	"ZFP14"	42.69	4066.5
"37256"	"ZFP2"	42.31	1547.4
"37257"	"ZFP28"	40.78	1827.6
"37258"	"ZFP3"	45.52	4987
"37259"	"ZFP30"	41.09	1419.18181818182
"37260"	"ZFP36"	59.08	1266.4
"37261"	"ZFP36L1"	53.26	1845.66666666667
"37262"	"ZFP36L2"	55.93	3693
"37263"	"ZFP37"	39.08	3562
"37264"	"ZFP41"	57.2	1928.8
"37265"	"ZFP42"	44.58	2488.33333333333
"37266"	"ZFP57"	48.55875	1668.5
"37267"	"ZFP62"	42.93	1500.42857142857
"37268"	"ZFP64"	44.05	1641.91666666667
"37269"	"ZFP64P1"	56.97	1169
"37270"	"ZFP69"	41	1814
"37271"	"ZFP69B"	41.8	2171
"37272"	"ZFP82"	40.73	4339.66666666667
"37273"	"ZFP90"	44.64	1576.36842105263
"37274"	"ZFP91"	36.5	5776
"37275"	"ZFP91-CNTF"	36.65	2053.5
"37276"	"ZFP92"	54.68	6105
"37277"	"ZFPL1"	56.22	811.533333333333
"37278"	"ZFPM1"	63.06	1560.4
"37279"	"ZFPM2"	37.04	2006.7
"37280"	"ZFPM2-AS1"	36.31	614.333333333333
"37281"	"ZFR"	38.32	2058.85714285714
"37282"	"ZFR2"	54.36	1170.33333333333
"37283"	"ZFRP1"	39.17	2970
"37284"	"ZFX"	40.77	2803.63636363636
"37285"	"ZFX-AS1"	43.21	417
"37286"	"ZFY"	37.27	2604.85714285714
"37287"	"ZFY-AS1"	37.66	459.5
"37288"	"ZFYVE1"	45.73	1878.88888888889
"37289"	"ZFYVE16"	37.74	3373
"37290"	"ZFYVE19"	53.53	1260.9375
"37291"	"ZFYVE21"	56.98	1316.33333333333
"37292"	"ZFYVE26"	43	4286.09090909091
"37293"	"ZFYVE27"	48.53	2031.27272727273
"37294"	"ZFYVE28"	52.52	1964.36363636364
"37295"	"ZFYVE9"	40.84	3623.8
"37296"	"ZFYVE9P1"	45.59	1724
"37297"	"ZFYVE9P2"	45.53	604
"37298"	"ZG16"	50	3116
"37299"	"ZG16B"	53.37	797.5
"37300"	"ZGLP1"	55.51	1319.66666666667
"37301"	"ZGPAT"	49.61	1436.90909090909
"37302"	"ZGRF1"	37.99	3141.75
"37303"	"ZHX1"	38.83	2184.25
"37304"	"ZHX1-C8orf76"	40.57	919
"37305"	"ZHX2"	46.3	2617
"37306"	"ZHX3"	41.13	2333.38095238095
"37307"	"ZIC1"	38.69	1565.6
"37308"	"ZIC2"	56.62	898.4
"37309"	"ZIC3"	48.02	2111.66666666667
"37310"	"ZIC4"	49.67	1882.29411764706
"37311"	"ZIC4-AS1"	44.15	268
"37312"	"ZIC5"	51.78	4639
"37313"	"ZIK1"	47.31	2026.875
"37314"	"ZIK1P1"	47.22	1459
"37315"	"ZIM2"	43.27	1795.66666666667
"37316"	"ZIM2-AS1"	44.35	2092
"37317"	"ZIM3"	45.75	2627
"37318"	"ZKSCAN1"	44.83	5231
"37319"	"ZKSCAN2"	43.05	4478.66666666667
"37320"	"ZKSCAN2-DT"	48.73	3115
"37321"	"ZKSCAN3"	45	3760
"37322"	"ZKSCAN4"	42.44	5346
"37323"	"ZKSCAN5"	46.16	4314.75
"37324"	"ZKSCAN7"	45.82	1774.875
"37325"	"ZKSCAN7-AS1"	42.72	456
"37326"	"ZKSCAN7P1"	39.23	673
"37327"	"ZKSCAN8"	38.62	3149.75
"37328"	"ZMAT1"	37.78	3140.33333333333
"37329"	"ZMAT2"	43.69	933.333333333333
"37330"	"ZMAT3"	39.67	3862.25
"37331"	"ZMAT4"	40.92	976.111111111111
"37332"	"ZMAT5"	52.77	1706.5
"37333"	"ZMIZ1"	55.32	4241.2
"37334"	"ZMIZ1-AS1"	51.66	2031.75
"37335"	"ZMIZ2"	56.51	2399.6
"37336"	"ZMPSTE24"	40.7	1150.75
"37337"	"ZMYM1"	41.67	2607.18181818182
"37338"	"ZMYM2"	37.62	3602.27272727273
"37339"	"ZMYM3"	53.76	3816.88888888889
"37340"	"ZMYM4"	38.7	2565.66666666667
"37341"	"ZMYM4-AS1"	35.74	459
"37342"	"ZMYM5"	42.62	2110.85714285714
"37343"	"ZMYM6"	38.78	2289.44444444444
"37344"	"ZMYND10"	58.49	1041.88888888889
"37345"	"ZMYND10-AS1"	58.51	250
"37346"	"ZMYND11"	37.8	2538.94117647059
"37347"	"ZMYND12"	42.82	1032
"37348"	"ZMYND15"	59.17	2142.83333333333
"37349"	"ZMYND19"	58.02	1327
"37350"	"ZMYND19P1"	51.33	787
"37351"	"ZMYND8"	46.13	3877.66666666667
"37352"	"ZNF10"	40.03	1259.9
"37353"	"ZNF100"	38.5254545454546	1903.63636363636
"37354"	"ZNF101"	46.28	1711.75
"37355"	"ZNF101P1"	40.81	1720
"37356"	"ZNF101P2"	44.02	1229
"37357"	"ZNF106"	41.36	3405.08333333333
"37358"	"ZNF107"	39.91	4896
"37359"	"ZNF112"	38.31	1535.5
"37360"	"ZNF114"	49.13	1208.42857142857
"37361"	"ZNF114-AS1"	47.01	437
"37362"	"ZNF114P1"	35.96	292
"37363"	"ZNF117"	39.13	4403
"37364"	"ZNF12"	43.46	2690.8
"37365"	"ZNF121"	41.98	3095.33333333333
"37366"	"ZNF123P"	47.07	1196
"37367"	"ZNF124"	42.19	1228.33333333333
"37368"	"ZNF131"	44.17	1303.3
"37369"	"ZNF132"	48.22	2172.66666666667
"37370"	"ZNF133"	40.41	2053.6
"37371"	"ZNF134"	46.32	1639
"37372"	"ZNF135"	49.98	2821.5
"37373"	"ZNF136"	44.4	1785.71428571429
"37374"	"ZNF137P"	46.4	1114
"37375"	"ZNF138"	39.99	1834.28571428571
"37376"	"ZNF14"	42.04	2963
"37377"	"ZNF140"	41.08	1581.11111111111
"37378"	"ZNF141"	40.31	3071.33333333333
"37379"	"ZNF142"	49.52	3675.57142857143
"37380"	"ZNF143"	42.79	1057
"37381"	"ZNF146"	42.84	1755
"37382"	"ZNF148"	36.86	2618.11111111111
"37383"	"ZNF154"	46.08	4127
"37384"	"ZNF155"	40.41	1369.55555555556
"37385"	"ZNF157"	44.97	2318
"37386"	"ZNF16"	47.4	1478.66666666667
"37387"	"ZNF160"	45.26	1756
"37388"	"ZNF165"	42.29	2514
"37389"	"ZNF169"	41.58	1903.6
"37390"	"ZNF17"	47.68	1425.28571428571
"37391"	"ZNF174"	46.54	1534.4
"37392"	"ZNF175"	41.97	1968.2
"37393"	"ZNF177"	38.88	1281
"37394"	"ZNF18"	41.61	1652.85714285714
"37395"	"ZNF180"	44.11	1895.72727272727
"37396"	"ZNF181"	39.74	2285.85714285714
"37397"	"ZNF182"	40.39	3525.5
"37398"	"ZNF184"	38.79	3000
"37399"	"ZNF185"	50.51	3382.25
"37400"	"ZNF189"	39.9	2896.5
"37401"	"ZNF19"	43.01	1397.2
"37402"	"ZNF192P1"	42.32	1160.6
"37403"	"ZNF192P2"	44.69	1383
"37404"	"ZNF195"	41.43	1442.6
"37405"	"ZNF197"	40.2	3269.83333333333
"37406"	"ZNF197-AS1"	42.54	623
"37407"	"ZNF2"	44.65	2858.2
"37408"	"ZNF20"	43.97	874.5
"37409"	"ZNF200"	43.67	2317.5
"37410"	"ZNF202"	44.44	1742.88888888889
"37411"	"ZNF204P"	37.59	2397
"37412"	"ZNF205"	58.51	1469.33333333333
"37413"	"ZNF207"	38.47	2216.5
"37414"	"ZNF208"	38.16	2505
"37415"	"ZNF209P"	33.58	2304
"37416"	"ZNF211"	41.63	2031.83333333333
"37417"	"ZNF212"	45.76	1088.8
"37418"	"ZNF213"	53.46	2625.22222222222
"37419"	"ZNF213-AS1"	53.58	2279.14285714286
"37420"	"ZNF214"	34.92	2137
"37421"	"ZNF215"	37.06	1977.33333333333
"37422"	"ZNF217"	44.04	2704.4
"37423"	"ZNF219"	55.48	1286.46153846154
"37424"	"ZNF22"	40.76	2103
"37425"	"ZNF221"	41.33	1916.2
"37426"	"ZNF222"	42.04	1066
"37427"	"ZNF223"	43.76	1048.6
"37428"	"ZNF224"	39.97	1412.125
"37429"	"ZNF226"	40.39	1208.21052631579
"37430"	"ZNF227"	41.09	1362.53846153846
"37431"	"ZNF229"	41.83	3250
"37432"	"ZNF23"	44.44	2379.83333333333
"37433"	"ZNF230"	40.86	2232.4
"37434"	"ZNF232"	50.38	1439
"37435"	"ZNF233"	42.23	1588.8
"37436"	"ZNF234"	41.71	2015.25
"37437"	"ZNF235"	39.47	1945.71428571429
"37438"	"ZNF236"	42.43	3353.625
"37439"	"ZNF236-DT"	46.24	1295
"37440"	"ZNF239"	42.81	1811.6
"37441"	"ZNF24"	39.64	3643.33333333333
"37442"	"ZNF248"	39.14	1992.1
"37443"	"ZNF25"	40.16	2667.33333333333
"37444"	"ZNF25-DT"	42.53	444
"37445"	"ZNF250"	47.13	1355.2
"37446"	"ZNF251"	47.51	1770
"37447"	"ZNF252P"	41.65	2029
"37448"	"ZNF252P-AS1"	48.67	3236
"37449"	"ZNF253"	38.27	1627
"37450"	"ZNF257"	38.1	1812.75
"37451"	"ZNF259P1"	43.71	3138.5
"37452"	"ZNF26"	43.05	3690.71428571429
"37453"	"ZNF260"	39.78	3778.2
"37454"	"ZNF263"	47.09	1589.5
"37455"	"ZNF264"	44.47	2793.33333333333
"37456"	"ZNF266"	44.97	3192
"37457"	"ZNF267"	38.78	1777.66666666667
"37458"	"ZNF268"	41.98	2114.88235294118
"37459"	"ZNF271P"	38.12	3144.6
"37460"	"ZNF273"	44.96	1953
"37461"	"ZNF274"	47.52	1897.71428571429
"37462"	"ZNF275"	49.09	5110.8
"37463"	"ZNF276"	56.56	2292.63636363636
"37464"	"ZNF277"	37.35	1395.42857142857
"37465"	"ZNF28"	45.1	1767.5
"37466"	"ZNF280A"	42.95	2148
"37467"	"ZNF280B"	41.34	4403.33333333333
"37468"	"ZNF280C"	38.03	3304
"37469"	"ZNF280D"	34.78	2125.38461538462
"37470"	"ZNF281"	43.03	4229.33333333333
"37471"	"ZNF282"	51.83	1605.5
"37472"	"ZNF283"	38.84	1658.36363636364
"37473"	"ZNF284"	43.66	4336
"37474"	"ZNF285"	41.87	2152.5
"37475"	"ZNF285B"	42.94	1767
"37476"	"ZNF286A"	39.97	1729.2380952381
"37477"	"ZNF286B"	42.38	3281
"37478"	"ZNF287"	39.49	2214.5
"37479"	"ZNF292"	37.68	2971
"37480"	"ZNF295-AS1"	50.2	918
"37481"	"ZNF296"	59.73	1632.5
"37482"	"ZNF299P"	34.37	1804
"37483"	"ZNF29P"	42.86	168
"37484"	"ZNF3"	48.95	1429.53333333333
"37485"	"ZNF30"	42.7	1851
"37486"	"ZNF30-AS1"	43.94	625
"37487"	"ZNF300"	36.58	3445.6
"37488"	"ZNF300P1"	35.72	2468.5
"37489"	"ZNF302"	39.83	1763.33333333333
"37490"	"ZNF311"	40.9888888888889	2848.66666666667
"37491"	"ZNF316"	60.32	2900.66666666667
"37492"	"ZNF317"	44.47	2618.33333333333
"37493"	"ZNF317P1"	52.58	1027
"37494"	"ZNF318"	43.02	3439
"37495"	"ZNF319"	60.06	2369
"37496"	"ZNF32"	46.5	943.666666666667
"37497"	"ZNF32-AS1"	45.07	434
"37498"	"ZNF32-AS2"	42.49	905
"37499"	"ZNF32-AS3"	43.51	1932
"37500"	"ZNF320"	43.61	1731.26666666667
"37501"	"ZNF321P"	46.09	1418
"37502"	"ZNF322"	37.34	2931.125
"37503"	"ZNF322P1"	40.86	1209
"37504"	"ZNF324"	57.75	3510.75
"37505"	"ZNF324B"	58.99	1335.5
"37506"	"ZNF326"	35.67	5664
"37507"	"ZNF329"	46.4	2856.2
"37508"	"ZNF330"	34.91	895.125
"37509"	"ZNF331"	44.49	1782.93103448276
"37510"	"ZNF333"	46.91	2068.7
"37511"	"ZNF334"	40.56	3076
"37512"	"ZNF335"	53.48	2359.5
"37513"	"ZNF337"	42.76	2807.33333333333
"37514"	"ZNF337-AS1"	40.92	1478.57142857143
"37515"	"ZNF33A"	39.26	3768.375
"37516"	"ZNF33B"	40.2	2008
"37517"	"ZNF33BP1"	35.44	1834
"37518"	"ZNF33CP"	36.85	2030
"37519"	"ZNF34"	49.73	1473.2
"37520"	"ZNF341"	49.23	3323.2
"37521"	"ZNF341-AS1"	47.85	515.666666666667
"37522"	"ZNF343"	43.04	1955
"37523"	"ZNF345"	39.29	1356.375
"37524"	"ZNF346"	46.38	1697
"37525"	"ZNF346-IT1"	44.4	745
"37526"	"ZNF347"	44.35	2249.75
"37527"	"ZNF35"	42.6	1243
"37528"	"ZNF350"	42.14	852.555555555556
"37529"	"ZNF350-AS1"	42.38	2121.25
"37530"	"ZNF354A"	46.03	1283.66666666667
"37531"	"ZNF354B"	44.33	1455.75
"37532"	"ZNF354C"	42.49	5893
"37533"	"ZNF355P"	34.06	3216
"37534"	"ZNF358"	60.97	1315
"37535"	"ZNF362"	50.58	1505.4
"37536"	"ZNF365"	40.24	2159.2
"37537"	"ZNF366"	42.35	2435
"37538"	"ZNF367"	42.89	3687
"37539"	"ZNF37A"	39.11	3752.83333333333
"37540"	"ZNF37BP"	39.07	3653.25
"37541"	"ZNF37CP"	43.22	241
"37542"	"ZNF382"	41.92	2149.1
"37543"	"ZNF383"	41.4	1901.5
"37544"	"ZNF384"	46.35	1310.5625
"37545"	"ZNF385A"	54.05	1377.73333333333
"37546"	"ZNF385B"	36.95	1349.30769230769
"37547"	"ZNF385C"	53.08	2130.16666666667
"37548"	"ZNF385D"	36.24	1568.63636363636
"37549"	"ZNF385D-AS1"	38.01	650.5
"37550"	"ZNF385D-AS2"	35.24	397
"37551"	"ZNF391"	42.28	1465.5
"37552"	"ZNF394"	47.92	1832
"37553"	"ZNF395"	48.08	1179.72727272727
"37554"	"ZNF396"	42.67	1928.66666666667
"37555"	"ZNF397"	41.49	1429.83333333333
"37556"	"ZNF398"	45.9	3138
"37557"	"ZNF402P"	47.87	3100
"37558"	"ZNF404"	36.81	1441.33333333333
"37559"	"ZNF407"	37.97	3959.625
"37560"	"ZNF408"	54.13	914.2
"37561"	"ZNF41"	43.28	2525
"37562"	"ZNF410"	41.75	1347.58333333333
"37563"	"ZNF414"	62.76	748.222222222222
"37564"	"ZNF415"	45.32	1275.53846153846
"37565"	"ZNF415P1"	43.66	1166
"37566"	"ZNF416"	48.61	2545
"37567"	"ZNF417"	45.26	1332.14285714286
"37568"	"ZNF418"	47.22	1594.58333333333
"37569"	"ZNF419"	46.6	1700.29411764706
"37570"	"ZNF420"	41.83	1045.33333333333
"37571"	"ZNF423"	50.74	4325.25
"37572"	"ZNF425"	47.06	1207.5
"37573"	"ZNF426"	43.51	2676.4
"37574"	"ZNF426-DT"	49.62	786.333333333333
"37575"	"ZNF428"	52.39	852.666666666667
"37576"	"ZNF429"	41.06	1350.88888888889
"37577"	"ZNF43"	40.0475	2160.375
"37578"	"ZNF430"	39.98	1194
"37579"	"ZNF431"	39.12	2727
"37580"	"ZNF432"	41.15	1800
"37581"	"ZNF433"	43.27	957.5
"37582"	"ZNF433-AS1"	44.43	982.222222222222
"37583"	"ZNF436"	46.42	4126.5
"37584"	"ZNF436-AS1"	51.57	850.285714285714
"37585"	"ZNF438"	39.39	2840
"37586"	"ZNF439"	43.96	1667.8
"37587"	"ZNF44"	43.35	1804.5
"37588"	"ZNF440"	44.09	1450.83333333333
"37589"	"ZNF441"	41.78	2612
"37590"	"ZNF442"	44.79	2233.4
"37591"	"ZNF443"	41.47	1686.5
"37592"	"ZNF444"	54.02	1236.33333333333
"37593"	"ZNF444P1"	71.81	298
"37594"	"ZNF445"	44.45	6369.2
"37595"	"ZNF446"	59.14	1916.75
"37596"	"ZNF449"	37.89	3042.5
"37597"	"ZNF45"	41.37	1790
"37598"	"ZNF451"	36.73	1890.44444444444
"37599"	"ZNF451-AS1"	36.43	670.318181818182
"37600"	"ZNF454"	43.36	1701
"37601"	"ZNF460"	45.69	2147.33333333333
"37602"	"ZNF460-AS1"	45.12	821
"37603"	"ZNF461"	40.35	1365.21428571429
"37604"	"ZNF462"	40.07	2179.16666666667
"37605"	"ZNF467"	59.66	1878
"37606"	"ZNF468"	43.76	1592
"37607"	"ZNF469"	61.25	13469.5
"37608"	"ZNF470"	40.17	3186.66666666667
"37609"	"ZNF471"	40.18	3307
"37610"	"ZNF473"	48.48	2328
"37611"	"ZNF474"	37.49	1015.66666666667
"37612"	"ZNF479"	39.47	1707.33333333333
"37613"	"ZNF48"	53.07	1989.2
"37614"	"ZNF480"	42.41	2439.16666666667
"37615"	"ZNF483"	42.33	4791.5
"37616"	"ZNF484"	39.07	3902.75
"37617"	"ZNF485"	40.89	1284.25
"37618"	"ZNF486"	40.91	2314.5
"37619"	"ZNF487"	46.86	1215.625
"37620"	"ZNF488"	49.61	3444
"37621"	"ZNF490"	45.8	2047.5
"37622"	"ZNF491"	44.18	1103.5
"37623"	"ZNF492"	39.02	4246
"37624"	"ZNF493"	38.43	2077.44444444444
"37625"	"ZNF496"	48.34	4070
"37626"	"ZNF497"	58.58	2172.66666666667
"37627"	"ZNF500"	54.32	1773.875
"37628"	"ZNF501"	39.42	1868.5
"37629"	"ZNF502"	40.62	2547.5
"37630"	"ZNF503"	61.14	3205
"37631"	"ZNF503-AS1"	45.28	1356.96
"37632"	"ZNF503-AS2"	59.66	1129.16666666667
"37633"	"ZNF506"	40.49	1825
"37634"	"ZNF507"	39.82	5556
"37635"	"ZNF510"	38.98	2975
"37636"	"ZNF511"	55.28	1125
"37637"	"ZNF511-PRAP1"	56.13	1044
"37638"	"ZNF512"	41.21	2654.125
"37639"	"ZNF512B"	63.54	5982
"37640"	"ZNF513"	57.85	1324.25
"37641"	"ZNF514"	46.1	3772.75
"37642"	"ZNF516"	47.6	2502.8
"37643"	"ZNF517"	56.18	1712
"37644"	"ZNF518A"	38.02	3660.7
"37645"	"ZNF518B"	42.21	3689
"37646"	"ZNF519"	39.05	2028.53846153846
"37647"	"ZNF519P1"	36.47	1626
"37648"	"ZNF519P2"	34.32	169
"37649"	"ZNF519P3"	37.6	1032
"37650"	"ZNF519P4"	44.8	125
"37651"	"ZNF521"	38.07	1654.28571428571
"37652"	"ZNF524"	62.18	978
"37653"	"ZNF525"	43.64	2077.75
"37654"	"ZNF526"	54.44	2277.5
"37655"	"ZNF527"	40.73	2089.71428571429
"37656"	"ZNF528"	43.66	1728.33333333333
"37657"	"ZNF528-AS1"	46.33	1792.66666666667
"37658"	"ZNF529"	40.96	1793.55555555556
"37659"	"ZNF529-AS1"	42.2	976.333333333333
"37660"	"ZNF530"	46.12	2234.8
"37661"	"ZNF532"	43.34	1718.92307692308
"37662"	"ZNF534"	42.56	1539.8
"37663"	"ZNF536"	46.3	2512.8
"37664"	"ZNF540"	39.55	1918.2
"37665"	"ZNF541"	49.86	2992.6
"37666"	"ZNF542P"	40.44	1546.66666666667
"37667"	"ZNF543"	47.4	3690
"37668"	"ZNF544"	47.34	1755.27272727273
"37669"	"ZNF546"	39.84	2000
"37670"	"ZNF547"	46.52	1126.75
"37671"	"ZNF548"	45.35	1320.41666666667
"37672"	"ZNF549"	43.95	3530
"37673"	"ZNF550"	44.48	2475.14285714286
"37674"	"ZNF551"	45.44	1862
"37675"	"ZNF552"	47.58	1238.75
"37676"	"ZNF554"	50.78	2841.75
"37677"	"ZNF555"	45.96	3749.66666666667
"37678"	"ZNF556"	46.63	2928
"37679"	"ZNF557"	45.53	5747.5
"37680"	"ZNF558"	44.38	2142
"37681"	"ZNF559"	40.31	1719.92857142857
"37682"	"ZNF559-ZNF177"	40.32	866.25
"37683"	"ZNF56"	41.25	779.75
"37684"	"ZNF560"	42.49	1665.5
"37685"	"ZNF561"	44.45	1101.3
"37686"	"ZNF561-AS1"	44.38	1971.16666666667
"37687"	"ZNF562"	43.09	3805.25
"37688"	"ZNF563"	42.6	1242.5
"37689"	"ZNF564"	44.24	950.6
"37690"	"ZNF565"	45.13	1294.42857142857
"37691"	"ZNF566"	40.96	1737.09090909091
"37692"	"ZNF567"	40.54	1805.14285714286
"37693"	"ZNF568"	40.05	2171.4375
"37694"	"ZNF569"	39.27	2117.625
"37695"	"ZNF57"	46.27	1416.4
"37696"	"ZNF570"	41.65	1687.71428571429
"37697"	"ZNF571"	39.97	2224.66666666667
"37698"	"ZNF571-AS1"	41.03	1402.69230769231
"37699"	"ZNF572"	39.85	3278
"37700"	"ZNF573"	41.38	1182
"37701"	"ZNF574"	57	2713
"37702"	"ZNF575"	54.5	1152.6
"37703"	"ZNF576"	50.29	1358.28571428571
"37704"	"ZNF577"	41	1209.44444444444
"37705"	"ZNF578"	44.09	3791
"37706"	"ZNF579"	64.61	1709.5
"37707"	"ZNF580"	57.45	936.5
"37708"	"ZNF581"	58.42	1053
"37709"	"ZNF582"	40.84	1393.28571428571
"37710"	"ZNF582-AS1"	45.46	984.666666666667
"37711"	"ZNF583"	38.95	1644.875
"37712"	"ZNF584"	51.81	1425.11111111111
"37713"	"ZNF585A"	40.77	3702
"37714"	"ZNF585B"	42.21	1688.11111111111
"37715"	"ZNF586"	46.13	1556.42857142857
"37716"	"ZNF587"	46.52	3137.8
"37717"	"ZNF587B"	47.02	2532.5
"37718"	"ZNF587P1"	46.78	1386
"37719"	"ZNF589"	45.4	2225.42857142857
"37720"	"ZNF592"	45.93	5042
"37721"	"ZNF593"	62.53	668
"37722"	"ZNF594"	43.9	3494
"37723"	"ZNF595"	38.32	1761
"37724"	"ZNF596"	40.95	1305.46153846154
"37725"	"ZNF597"	42.43	5483
"37726"	"ZNF598"	64.24	2334.7
"37727"	"ZNF599"	43.52	2244.16666666667
"37728"	"ZNF600"	44.82	1894.75
"37729"	"ZNF602P"	41.23	924
"37730"	"ZNF603P"	39.63	487
"37731"	"ZNF605"	46.54	3095
"37732"	"ZNF606"	45	1663.77777777778
"37733"	"ZNF607"	41.53	2162
"37734"	"ZNF608"	40.42	2522.5
"37735"	"ZNF609"	42.67	3587
"37736"	"ZNF610"	44.89	1667.22222222222
"37737"	"ZNF611"	46.11	1974.57142857143
"37738"	"ZNF613"	41.55	1206.71428571429
"37739"	"ZNF614"	41.38	1917.5
"37740"	"ZNF615"	39.06	2110.2
"37741"	"ZNF616"	42.23	1724
"37742"	"ZNF618"	45.61	3938.85714285714
"37743"	"ZNF619"	44.89	2699.88888888889
"37744"	"ZNF619P1"	45.21	752
"37745"	"ZNF620"	44.27	1715.4
"37746"	"ZNF621"	41.97	2312.5
"37747"	"ZNF622"	40.67	1707
"37748"	"ZNF623"	47.95	4034.33333333333
"37749"	"ZNF624"	37.67	1984.4
"37750"	"ZNF625"	45.14	1358.33333333333
"37751"	"ZNF625-ZNF20"	45.83	2091.5
"37752"	"ZNF626"	38.61	3022.75
"37753"	"ZNF627"	48.22	1337.16666666667
"37754"	"ZNF628"	62.42	2403.66666666667
"37755"	"ZNF630"	43.64	1807
"37756"	"ZNF630-AS1"	40.39	397
"37757"	"ZNF638"	38.16	1566.25925925926
